"CODE,C,6","ORP,C,1","ORPTYPE,C,1","SEX,C,1","SITE,C,1","PROCGR,N,1,0","PROCLEV,N,2,0","PCPART,N,1,0","EXTLEV,N,1,0","EXTTYPE,C,1","MMDC,C,2","OMDCS,C,20","MOSPROC,N,1,0","MOSDC,C,4","MOSHIERAR,C,2","JSSITE,C,1","DESC,C,26","DRGUSE,L","MAYUN,L"
3976,Y,U,B,-,6,64,0,0,,01,"05,21",0,,,,"Endo em hd/nk,bioac coil",จริง,
3977,P,U,B,-,5,53,0,0,,05,"04,11,21",,,,,Tmp thera endovas occl ves,จริง,
3978,P,U,B,-,5,53,0,0,,05,"04,11,21",,,,,Endv imp brnch/fen grf ao,จริง,
3979,P,U,B,-,5,53,0,0,,05,"04,11,21",0,,,,Oth endo proc oth vessel,จริง,
398,Y,E,B,-,4,40,0,0,,01,,0,,,,Vascular body operations,จริง,
3981,Y,E,B,-,4,40,0,0,,01,,,,,,Imp/rep caro sin st dv tot,จริง,
3982,Y,E,B,-,3,32,0,0,,01,,,,,,Imp/rep carot sin sti lead,จริง,
3983,Y,E,B,-,4,40,0,0,,01,,,,,,Iml/rep caro sin st pul gn,จริง,
3984,Y,E,B,-,3,32,0,0,,01,,,,,,Rev caro sin sti lead,จริง,
3985,Y,E,B,-,4,40,0,0,,01,,,,,,Rev caro sin sti  pul gen,จริง,
3986,P,U,B,-,0,0,0,0,,--,,,,,,Rem caro sin sti dev tot,จริง,
3987,Y,E,B,-,0,0,0,0,,--,,,,,,Rem caro sin sti lead,เท็จ,
3988,P,U,B,-,0,0,0,0,,--,,,,,,Rem caro sin sti pul gen,จริง,
3989,Y,E,B,-,4,40,0,0,,01,,,,,,Oth op caro body s& oth,จริง,
3990,P,U,B,-,0,0,0,0,,--,,0,,,,Ins non-d-e non-cor stnt,จริง,
3991,Y,E,B,-,4,41,0,0,,05,,1,2611,1,,Freeing of vessel,จริง,
3992,Y,E,B,-,0,0,0,0,,05,01,0,,,,Vein inject-scleros agnt,จริง,
3993,Y,E,B,-,3,34,0,0,,11,05,0,,,,Insert ves-to-ves cannul,จริง,
3994,Y,N,B,-,1,24,0,0,,11,05,0,,,,Replac ves-to-ves cannul,จริง,
3995,N,U,B,-,0,0,0,0,,--,,0,,,,Hemodialysis,จริง,
3996,P,U,B,-,0,0,0,0,,--,,0,,,,Total body perfusion,เท็จ,
3997,P,U,B,-,0,0,0,0,,--,,0,,,,Other perfusion,เท็จ,
3998,Y,E,B,-,2,27,0,0,,05,"03,06,21",0,,,,Hemorrhage control NOS,จริง,
3999,Y,E,B,-,2,28,0,0,,05,"04,21",0,,,,Vessel operation NEC,จริง,
400,Y,N,B,-,2,30,0,0,,16,09,0,,,,Incis lymphatic structur,จริง,
4011,Y,N,B,-,2,28,0,0,,16,"04,06,09",0,,,,Lymphatic struct biopsy,จริง,
4019,Y,N,B,-,2,29,0,0,,16,"04,06,09",0,,,,Lymphatic diag proc NEC,จริง,
4021,Y,N,B,-,2,29,0,0,,03,"09,10,16",0,,,,Excis deep cervical node,จริง,
4022,Y,E,B,-,2,29,0,0,,09,,0,,,,Excise int mammary node,จริง,
4023,Y,N,B,-,3,33,0,0,,09,"04,16",0,,,,Excise axillary node,จริง,
4024,Y,N,B,-,3,35,0,0,,09,"12,13,16",0,,,,Excise inguinal node,จริง,
4029,Y,N,B,-,2,30,0,0,,16,"04,06,09,13",0,,,,Simp exc lymph struc NEC,จริง,
403,Y,N,B,-,3,38,0,0,,03,"09,10,13",1,2614,4,,Regional lymph node exc,จริง,
4040,Y,E,B,-,4,40,0,0,,03,"04,09,10,17",0,,,,Rad neck dissection NOS,จริง,
4041,Y,E,B,-,4,43,0,0,,03,"09,10,17",0,,,,Unilat rad neck dissect,จริง,
4042,Y,E,B,-,4,47,0,0,,03,"09,10,17",0,,,,Bilat rad neck dissect,จริง,
4050,Y,E,B,-,3,35,0,0,,04,"09,12,13",0,,,,Rad node dissection NOS,จริง,
4051,Y,E,B,-,4,42,0,0,,09,17,0,,,,Rad dissec axillary node,จริง,
4052,Y,E,B,-,4,47,0,0,,06,"04,11,13",0,,,,Rad dissec periaort node,จริง,
4053,Y,E,B,-,4,48,0,0,,06,"11,12,13,17",0,,,,Rad dissect iliac nodes,จริง,
4054,Y,E,B,-,4,49,0,0,,09,"08,12,13,17",0,,,,Radical groin dissection,จริง,
4059,Y,E,B,-,4,40,0,0,,06,"03,04,11,13",0,,,,Rad node dissection NEC,จริง,
4061,Y,E,B,-,2,31,0,0,,--,,0,,,,Thorac duct cannulation,จริง,
4062,Y,E,B,C,4,40,0,0,,04,,0,,,,Thoracic duct fistulizat,จริง,
4063,Y,E,B,C,5,52,0,0,,--,,0,,,,Close thoracic duct fist,จริง,
4064,Y,E,B,C,4,40,0,0,,04,,0,,,,Ligate thoracic duct,จริง,
4069,Y,E,B,C,5,52,0,0,,--,,0,,,,Thoracic duct op NEC,จริง,
409,Y,E,B,-,4,49,0,0,,16,"03,09,17",0,,,,Lymph structure op NEC,จริง,
4100,Y,E,B,-,6,70,0,0,,00,,0,,,,Bone marrow trnsplnt NOS,จริง,
4101,Y,E,B,-,6,77,0,0,,00,,0,,,,Auto bone mt w/o purg,จริง,
4102,Y,E,B,-,6,90,0,0,,00,,0,,,,Alo bone marrow trnsplnt,จริง,
4103,Y,E,B,-,6,87,0,0,,00,,0,,,,Allogrft bone marrow NOS,จริง,
4104,Y,E,B,-,6,76,0,0,,00,,0,,,,Auto hem stem ct w/o pur,จริง,
4105,Y,E,B,-,6,88,0,0,,00,,0,,,,Allo hem stem ct w/o pur,จริง,
4106,Y,E,B,-,0,0,0,0,,--,,0,,,,Cord bld stem cell trans,เท็จ,
4107,Y,E,B,-,6,78,0,0,,00,,0,,,,Auto hem stem ct w purg,จริง,
4108,Y,E,B,-,6,90,0,0,,00,,0,,,,Allo hem stem ct w purg,จริง,
4109,Y,E,B,-,6,75,0,0,,00,,0,,,,Auto bone mt w purging,จริง,
411,P,U,B,-,0,0,0,0,,--,,0,,,,Puncture of spleen,เท็จ,
412,Y,E,B,-,5,50,0,0,,16,,0,,,,Splenotomy,จริง,
4131,P,U,B,-,0,0,0,0,,16,,0,,,,Bone marrow biopsy,จริง,
4132,P,U,B,-,0,0,0,0,,--,,0,,,,Closed spleen biopsy,เท็จ,
4133,Y,E,B,-,3,35,0,0,,16,,0,,,,Open spleen biopsy,จริง,
4138,P,U,B,-,0,0,0,0,,--,,0,,,,Marrow diagnost proc NEC,จริง,
4139,P,U,B,-,0,0,0,0,,--,,0,,,,Spleen diagnost proc NEC,เท็จ,
4141,Y,E,B,-,4,45,0,0,,16,17,0,,,,Splenic cyst marsupial,จริง,
4142,Y,E,B,-,4,49,0,0,,16,17,0,,,,Exc splenic lesion/tiss,จริง,
4143,Y,E,B,D,4,48,0,0,,16,21,0,,,,Partial splenectomy,จริง,
415,Y,E,B,D,5,50,0,0,,16,"05,06,17",0,,,,Total splenectomy,จริง,
4191,P,U,B,-,0,0,0,0,,--,,0,,,,Donor marrow aspiration,เท็จ,
4192,P,U,B,-,0,0,0,0,,--,,0,,,,Injection into marrow,เท็จ,
4193,Y,E,B,-,4,40,0,0,,16,,0,,,,Exc of accessory spleen,จริง,
4194,Y,E,B,D,4,40,0,0,,16,17,0,,,,Spleen transplantation,จริง,
4195,Y,E,B,D,5,51,0,0,,16,,0,,,,Repair of spleen,จริง,
4198,,,B,-,0,0,0,0,,--,,0,,,,Bone marrow ops NEC,เท็จ,
4199,Y,E,B,-,3,35,0,0,,16,,0,,,,Spleen operation NEC,จริง,
4201,Y,E,B,-,2,30,0,0,,03,,0,,,,Esophageal web incision,จริง,
4209,Y,E,B,-,2,28,0,0,,06,03,0,,,,Esophageal incision NEC,จริง,
4210,Y,E,B,-,2,29,0,0,,06,03,0,,,,Esophagostomy NOS,จริง,
4211,Y,E,B,-,5,55,0,0,,06,17,0,,,,Cervical esophagostomy,จริง,
4212,Y,E,B,-,4,40,0,0,,06,,0,,,,Esoph pouch exteriorizat,จริง,
4219,Y,E,B,-,5,50,0,0,,06,,0,,,,Ext fistulizat esoph NEC,จริง,
4221,Y,E,B,-,0,0,0,0,,06,03,0,,,,Esophagoscopy by incis,จริง,
4222,N,U,B,-,0,0,0,0,,06,,0,,,,Esophagoscopy thru stoma,จริง,
4223,N,U,B,-,0,0,1,2,*,06,,0,,,,Esophagoscopy NEC,จริง,
4224,N,U,B,-,0,0,1,0,,06,,0,,,,Closed bx of esophagus,จริง,
4225,Y,E,B,-,3,39,0,0,,06,03,0,,,,Open biopsy of esophagus,จริง,
4229,P,U,B,-,0,0,0,0,,--,,0,,,,Esophageal dx proc NEC,เท็จ,
4231,Y,E,B,-,4,49,0,0,,06,,0,,,,Loc excis esoph divertic,จริง,
4232,Y,E,B,-,3,35,0,0,,06,03,0,,,,Local excis esophag NEC,จริง,
4233,N,U,B,-,0,0,0,0,,06,,0,,,,Endosc destruc esoph les,จริง,
4239,Y,E,B,-,4,44,0,0,,06,,0,,,,Destruct esophag les NEC,จริง,
4240,Y,E,B,C,6,67,0,0,,06,03,0,,,,Esophagectomy NOS,จริง,
4241,Y,E,B,C,6,69,0,0,,06,03,0,,,,Partial esophagectomy,จริง,
4242,Y,E,B,C,6,71,0,0,,06,03,0,,,,Total esophagectomy,จริง,
4251,Y,E,B,C,6,70,0,0,,06,,0,,,,Thorac esophagoesophagos,จริง,
4252,Y,E,B,C,6,69,0,0,,06,03,0,,,,Thorac esophagogastrost,จริง,
4253,Y,E,B,C,5,58,0,0,,06,,0,,,,Thorac sm bowel interpos,จริง,
4254,Y,E,B,C,5,60,0,0,,06,,0,,,,Thorac esophagoenter NEC,จริง,
4255,Y,E,B,C,6,66,0,0,,06,,0,,,,Thorac lg bowel interpos,จริง,
4256,Y,E,B,C,5,60,0,0,,06,03,0,,,,Thorac esophagocolos NEC,จริง,
4258,Y,E,B,C,6,67,0,0,,06,,0,,,,Thorac interposition NEC,จริง,
4259,Y,E,B,C,6,64,0,0,,06,03,0,,,,Thorac esophag anast NEC,จริง,
4261,Y,E,B,C,6,65,0,0,,--,,0,,,,Stern esophagoesophagost,จริง,
4262,Y,E,B,C,5,60,0,0,,06,03,0,,,,Stern esophagogastrostom,จริง,
4263,Y,E,B,C,5,60,0,0,,06,,0,,,,Stern sm bowel interpos,จริง,
4264,Y,E,B,C,6,65,0,0,,06,,0,,,,Stern esophagoenter NEC,จริง,
4265,Y,E,B,C,5,60,0,0,,06,,0,,,,Stern lg bowel interpos,จริง,
4266,Y,E,B,C,5,60,0,0,,06,,0,,,,Stern esophagocolos NEC,จริง,
4268,Y,E,B,C,5,60,0,0,,06,,0,,,,Stern interposition NEC,จริง,
4269,Y,E,B,C,5,60,0,0,,06,,0,,,,Stern esophag anast NEC,จริง,
427,Y,E,B,-,4,46,0,0,,06,,0,,,,Esophagomyotomy,จริง,
4281,N,U,B,-,0,0,0,0,,06,,0,,,,Insert perm tube into eso,จริง,
4282,Y,E,B,C,5,54,0,0,,06,03,0,,,,Suture esophageal lacer,จริง,
4283,Y,E,B,C,4,40,0,0,,06,,0,,,,Esophagostomy closure,จริง,
4284,Y,E,B,C,5,60,0,0,,06,03,0,,,,Esoph fistula repair NEC,จริง,
4285,Y,E,B,-,5,59,0,0,,06,,0,,,,Esophag stricture repair,จริง,
4286,Y,E,B,C,3,35,0,0,,--,,0,,,,Prod subq tunnel no anas,จริง,
4287,Y,E,B,C,4,40,0,0,,06,,0,,,,Esophageal graft NEC,จริง,
4289,Y,E,B,C,5,54,0,0,,06,03,0,,,,Esophageal repair NEC,จริง,
4291,Y,E,B,-,4,49,0,0,,06,07,0,,,,Ligation esoph varix,จริง,
4292,N,U,B,-,0,0,3,2,*,06,,0,,,,Dilation of esophagus,จริง,
4299,P,U,B,-,0,0,0,0,,--,,0,,,,Esophageal operation NEC,เท็จ,
430,Y,E,B,D,5,56,0,0,,06,,0,,,,Gastrotomy,จริง,
4311,N,U,B,-,0,0,0,0,,06,,0,,,,Percu endosc gastrostomy,จริง,
4319,Y,N,B,D,3,39,0,0,,06,03,1,2612,2,,Other gastrostomy,จริง,
433,Y,E,B,-,4,41,0,0,,06,,0,,,,Pyloromyotomy,จริง,
4341,N,U,B,-,0,0,0,0,,06,,0,,,,Endosc destr stomach les,จริง,
4342,Y,E,B,-,4,46,0,0,,06,,0,,,,Local gastr excision NEC,จริง,
4349,Y,N,B,-,4,45,0,0,,06,,0,,,,Local gastr destruct NEC,จริง,
435,Y,E,B,D,5,57,0,0,,06,,0,,,,Proximal gastrectomy,จริง,
436,Y,E,B,D,5,56,0,0,,06,17,0,,,,Distal gastrectomy,จริง,
437,Y,E,B,D,5,57,0,0,,06,"10,17",0,,,,Part gastrec w jej anast,จริง,
4381,Y,E,B,D,5,57,0,0,,06,,0,,,,Part gast w jej transpos,จริง,
4382,Y,E,B,D,5,56,0,0,,10,06,,,,,Lap vertical gastrect,จริง,
4389,Y,E,B,D,5,56,0,0,,06,17,0,,,,Open and other partial gas,จริง,
4391,Y,E,B,D,5,58,0,0,,06,,0,,,,Tot gast w intes interpo,จริง,
4399,Y,E,B,D,5,61,0,0,,06,17,0,,,,Total gastrectomy NEC,จริง,
4400,Y,E,B,D,4,43,0,0,,06,,0,,,,Vagotomy NOS,จริง,
4401,Y,E,B,D,4,48,0,0,,06,,0,,,,Truncal vagotomy,จริง,
4402,Y,E,B,D,4,48,0,0,,06,,0,,,,Highly select vagotomy,จริง,
4403,Y,E,B,D,4,47,0,0,,06,,0,,,,Selective vagotomy NEC,จริง,
4411,Y,E,B,-,2,26,0,0,,06,07,0,,,,Transabdomin gastroscopy,จริง,
4412,N,U,B,-,0,0,1,0,,06,,0,,,,Gastroscopy thru stoma,จริง,
4413,N,U,B,-,0,0,1,2,*,06,,0,,,,Gastroscopy NEC,จริง,
4414,N,U,B,-,0,0,3,0,,06,,0,,,,Closed gastric biopsy,จริง,
4415,Y,N,B,-,4,41,0,0,,06,,0,,,,Open gastric biopsy,จริง,
4419,P,U,B,-,0,0,0,0,,--,,0,,,,Gastric diagnos proc NEC,จริง,
4421,Y,E,B,-,4,48,0,0,,06,,0,,,,"Dilate pylorus, incision",จริง,
4422,N,U,B,-,0,0,0,0,,06,,0,,,,Endoscop dilate pylorus,จริง,
4429,Y,E,B,D,4,47,0,0,,06,,0,,,,Other pyloroplasty,จริง,
4431,Y,E,B,D,5,54,0,0,,06,"10,17",0,,,,High gastric bypass,จริง,
4432,Y,E,B,-,4,48,0,0,,06,10,0,,,,Percu gastrojejunostomy,จริง,
4438,Y,E,B,D,5,60,0,0,,06,10,0,,,,Lap gastroenterostomy,จริง,
4439,Y,E,B,D,5,57,0,0,,06,"10,17",0,,,,Gastroenterostomy NEC,จริง,
4440,Y,E,B,-,4,42,0,0,,06,,0,,,,Suture peptic ulcer NOS,จริง,
4441,Y,E,B,-,4,42,0,0,,06,,0,,,,Sut gastric ulcer site,จริง,
4442,Y,E,B,-,4,41,0,0,,06,,0,,,,Suture duoden ulcer site,จริง,
4443,N,U,B,-,0,0,0,0,,06,,0,,,,Endos ctrl gast/duod bleed,จริง,
4444,P,U,B,-,0,0,0,0,,06,,0,,,,Transcath embo gast hem,จริง,
4449,P,U,B,-,0,0,0,0,,--,,0,,,,Other control gast hem,เท็จ,
445,Y,E,B,D,5,56,0,0,,06,21,0,,,,Revision gastric anastom,จริง,
4461,Y,E,B,D,5,50,0,0,,06,21,0,,,,Suture gastric lacerat,จริง,
4462,N,U,B,-,0,0,0,0,,--,,0,,,,Gastrostomy closure,จริง,
4463,Y,E,B,D,4,44,0,0,,06,,0,,,,Close gastric fistul NEC,จริง,
4464,Y,E,B,-,4,48,0,0,,06,,0,,,,Gastropexy,จริง,
4465,Y,E,B,-,5,52,0,0,,06,,0,,,,Esophagogastroplasty,จริง,
4466,Y,E,B,-,5,54,0,0,,06,,0,,,,Creat esophagastr sphinc,จริง,
4467,Y,E,B,-,5,52,0,0,,06,,0,,,,Lap creat esoph sphinct,จริง,
4468,Y,E,B,-,5,54,0,0,,06,10,0,,,,Laparoscop gastroplasty,จริง,
4469,Y,E,B,D,4,45,0,0,,06,21,0,,,,Gastric repair NEC,จริง,
4491,Y,E,B,-,5,50,0,0,,06,07,0,,,,Ligate gastric varices,จริง,
4492,Y,E,B,D,4,40,0,0,,06,,0,,,,Intraop gastric manipul,จริง,
4493,N,U,B,-,0,0,0,0,,06,,0,,,,Insert gastric balloon,จริง,
4494,N,U,B,-,0,0,0,0,,06,,0,,,,Remove gastric balloon,จริง,
4495,Y,E,B,-,5,54,0,0,,10,,0,,,,Lap gastric restric proc,จริง,
4496,Y,E,B,-,5,50,0,0,,10,,0,,,,Lap rev gast restri proc,จริง,
4497,Y,E,B,-,4,40,0,0,,10,,0,,,,Lap rem gast restric dev,จริง,
4498,Y,E,B,-,0,0,0,0,,10,,0,,,,Adjust gast restrict dev,จริง,
4499,Y,E,B,-,3,35,0,0,,06,,0,,,,Gastric operation NEC,จริง,
4500,Y,E,B,-,3,38,0,0,,06,,0,,,,Intestinal incision NOS,จริง,
4501,Y,E,B,-,3,38,0,0,,06,,0,,,,Duodenal incision,จริง,
4502,Y,E,B,-,3,39,0,0,,06,21,0,,,,Small bowel incision NEC,จริง,
4503,Y,E,B,-,4,41,0,0,,06,17,0,,,,Large bowel incision,จริง,
4511,Y,N,B,-,0,0,0,0,,06,,0,,,,Transab sm bowel endosc,จริง,
4512,N,U,B,-,0,0,1,0,,06,,0,,,,Endosc sm bowel thru st,จริง,
4513,N,U,B,-,0,0,1,2,*,06,,0,,,,Sm bowel endoscopy NEC,จริง,
4514,N,U,B,-,0,0,3,0,,06,,0,,,,Clos small bowel biopsy,จริง,
4515,Y,E,B,-,4,42,0,0,,06,,0,,,,Open small bowel biopsy,จริง,
4516,N,U,B,-,0,0,3,2,*,06,,0,,,,Egd with closed biopsy,จริง,
4519,P,U,B,-,0,0,0,0,,--,,0,,,,Sm bowel dx proc NEC,จริง,
4521,Y,N,B,-,0,0,0,0,,06,,0,,,,Transab lg bowel endosc,จริง,
4522,N,U,B,-,0,0,2,0,,06,,0,,,,Endosc lg bowel thru st,จริง,
4523,N,U,B,-,0,0,3,2,*,06,,0,,,,Colonoscopy,จริง,
4524,N,U,B,-,0,0,2,2,*,06,,0,,,,Flexible sigmoidoscopy,จริง,
4525,N,U,B,-,0,0,3,2,*,06,,0,,,,Clos large bowel biopsy,จริง,
4526,Y,N,B,-,2,28,0,0,,06,,0,,,,Open large bowel biopsy,จริง,
4527,P,U,B,-,0,0,0,0,,--,,0,,,,Intestinal biopsy NOS,จริง,
4528,P,U,B,-,0,0,0,0,,--,,0,,,,Lg bowel dx proced NEC,จริง,
4529,P,U,B,-,0,0,0,0,,--,,0,,,,Bowel diagnost proc NEC,เท็จ,
4530,N,U,B,-,0,0,0,0,,06,,0,,,,Endosc destru duoden les,จริง,
4531,Y,N,B,-,4,43,0,0,,06,,0,,,,Oth excise duodenum les,จริง,
4532,Y,N,B,-,4,41,0,0,,06,,0,,,,Destruct duoden les NEC,จริง,
4533,Y,N,B,-,4,42,0,0,,06,17,0,,,,Local excis sm bowel NEC,จริง,
4534,Y,N,B,-,4,45,0,0,,06,17,0,,,,Destr sm bowel les NEC,จริง,
4541,Y,N,B,-,4,46,0,0,,06,17,0,,,,Excise lg intestine les,จริง,
4542,N,U,B,-,0,0,3,2,*,06,,0,,,,Endo polpectomy lrge int,จริง,
4543,N,U,B,-,0,0,3,0,,06,,0,,,,Endosc destru lg int les,จริง,
4549,Y,N,B,-,3,37,0,0,,06,,0,,,,Destruc lg bowel les NEC,จริง,
4550,Y,E,B,-,4,45,0,0,,06,,0,,,,Intest seg isolat NOS,จริง,
4551,Y,E,B,-,4,47,0,0,,06,,0,,,,Sm bowel segment isolat,จริง,
4552,Y,E,B,-,4,48,0,0,,06,,0,,,,Lg bowel segment isolat,จริง,
4561,Y,E,B,D,5,53,0,0,,06,,0,,,,Mult seg sm bowel excis,จริง,
4562,Y,E,B,D,5,53,0,0,,06,"17,21",0,,,,Part sm bowel resect NEC,จริง,
4563,Y,E,B,D,5,57,0,0,,06,17,0,,,,Total removal sm bowel,จริง,
4571,Y,E,B,D,5,57,0,0,,06,,0,,,,Opn/oth mul seg lg int res,จริง,
4572,Y,E,B,D,4,49,0,0,,06,21,0,,,,Open/oth cecectomy,จริง,
4573,Y,E,B,D,5,52,0,0,,06,"17,21",0,,,,Opn/oth rt hemicolectomy,จริง,
4574,Y,E,B,D,5,53,0,0,,06,"17,21",0,,,,Opn/oth transv colon res,จริง,
4575,Y,E,B,D,5,54,0,0,,06,"17,21",0,,,,Opn/oth lft hemicolectmy,จริง,
4576,Y,E,B,D,5,53,0,0,,06,"17,21",0,,,,Open/oth sigmoidectomy,จริง,
4579,Y,E,B,D,5,53,0,0,,06,"17,21",0,,,,Prt lg intes exc NEC/NOS,จริง,
4581,Y,E,B,D,5,60,0,0,,06,,0,,,,Lap tot intr-ab colectmy,จริง,
4582,Y,E,B,D,5,58,0,0,,06,17,0,,,,Op tot intr-abd colectmy,จริง,
4583,Y,E,B,D,5,58,0,0,,06,"17,21",0,,,,Tot abd colectmy NEC/NOS,จริง,
4590,Y,E,B,D,5,55,0,0,,06,"17,21",0,,,,Intestinal anastom NOS,จริง,
4591,Y,E,B,D,4,47,0,0,,06,"10,17,21",0,,,,Sm-to-sm bowel anastom,จริง,
4592,Y,E,B,D,5,50,0,0,,06,"17,21",0,,,,Sm bowel-rect stump anas,จริง,
4593,Y,E,B,D,5,51,0,0,,06,"10,17,21",0,,,,Small-to-large bowel NEC,จริง,
4594,Y,E,B,D,4,43,0,0,,06,"17,21",0,,,,Lg-to-lg bowel anastom,จริง,
4595,Y,E,B,D,5,50,0,0,,06,"17,21",0,,,,Anal anastomosis,จริง,
4601,Y,E,B,D,5,52,0,0,,06,"17,21",0,,,,Sm bowel exteriorization,จริง,
4602,Y,E,B,D,5,50,0,0,,06,17,0,,,,Resect ext seg sm bowel,จริง,
4603,Y,E,B,D,5,53,0,0,,06,"13,17",0,,,,Lg bowel exteriorization,จริง,
4604,Y,E,B,D,5,52,0,0,,06,21,0,,,,Resect ext seg lg bowel,จริง,
4610,Y,E,B,D,4,49,0,0,,06,"17,21",0,,,,Colostomy NOS,จริง,
4611,Y,E,B,D,4,46,0,0,,06,"17,21",0,,,,Temporary colostomy,จริง,
4613,Y,E,B,D,4,49,0,0,,06,17,0,,,,Permanent colostomy,จริง,
4614,N,U,B,-,0,0,0,0,,--,,0,,,,Delay opening of colostomy,จริง,
4620,Y,E,B,D,4,45,0,0,,06,"17,21",0,,,,Ileostomy NOS,จริง,
4621,Y,E,B,D,4,40,0,0,,06,"17,21",0,,,,Temporary ileostomy,จริง,
4622,Y,E,B,D,4,45,0,0,,06,,0,,,,Continent ileostomy,จริง,
4623,Y,E,B,D,4,47,0,0,,06,17,0,,,,Permanent ileostomy NEC,จริง,
4624,N,U,B,-,0,0,0,0,,--,,0,,,,Delay opening ileostomy,จริง,
4631,N,U,B,-,0,0,0,0,,--,,0,,,,Delay opening enterostom,จริง,
4632,N,U,B,-,0,0,0,0,,--,,0,,,,Percut endo jejunostomy,จริง,
4639,Y,N,B,D,4,42,0,0,,06,,1,2612,2,,Other enterostomy,จริง,
4640,Y,E,B,D,4,40,0,0,,06,,0,,,,Intest stoma revis NOS,จริง,
4641,Y,N,B,D,4,46,0,0,,06,"17,21",0,,,,Sm bowel stoma revision,จริง,
4642,Y,E,B,D,4,47,0,0,,06,21,0,,,,Pericolost hernia repair,จริง,
4643,Y,N,B,D,4,42,0,0,,06,21,0,,,,Lg bowel stoma revis NEC,จริง,
4650,Y,E,B,D,4,44,0,0,,06,,0,,,,Intest stoma closure NOS,จริง,
4651,Y,E,B,D,4,40,0,0,,06,21,0,,,,Sm bowel stoma closure,จริง,
4652,Y,N,B,D,4,42,0,0,,06,21,0,,,,Lg bowel stoma closure,จริง,
4660,Y,E,B,D,4,40,0,0,,06,,0,,,,Intestinal fixation NOS,จริง,
4661,Y,E,B,D,4,40,0,0,,06,,0,,,,Sm bowel-abd wall fixat,จริง,
4662,Y,E,B,D,4,40,0,0,,06,,0,,,,Small bowel fixation NEC,จริง,
4663,Y,E,B,D,4,43,0,0,,06,,0,,,,Lg bowel-abd wall fixat,จริง,
4664,Y,E,B,D,4,44,0,0,,06,,0,,,,Large bowel fixation NEC,จริง,
4671,Y,E,B,D,5,51,0,0,,06,21,0,,,,Duodenal lacerat suture,จริง,
4672,Y,E,B,D,4,48,0,0,,06,,0,,,,Duodenal fistula closure,จริง,
4673,Y,E,B,D,4,46,0,0,,06,21,0,,,,Small bowel suture NEC,จริง,
4674,Y,E,B,D,4,47,0,0,,06,21,0,,,,Close sm bowel fist NEC,จริง,
4675,Y,E,B,D,4,45,0,0,,06,21,0,,,,Suture lg bowel lacerat,จริง,
4676,Y,E,B,D,4,47,0,0,,06,21,0,,,,Close lg bowel fistula,จริง,
4679,Y,E,B,D,4,45,0,0,,06,21,0,,,,Repair of intestine NEC,จริง,
4680,Y,E,B,D,4,40,0,0,,06,,0,,,,Intra-ab bowel manip NOS,จริง,
4681,Y,E,B,D,4,43,0,0,,06,"07,17",0,,,,Intra-abd sm bowel manip,จริง,
4682,Y,E,B,D,4,41,0,0,,06,,0,,,,Intra-abd lg bowel manip,จริง,
4685,N,U,B,-,0,0,2,0,,06,,0,,,,Dilation of intestine,จริง,
4686,N,U,B,-,0,0,0,0,,06,,0,,,,Endo insrt colonic stent,จริง,
4687,N,U,B,-,0,0,0,0,,06,,0,,,,Insert colonic stent NEC,จริง,
4691,Y,E,B,-,4,47,0,0,,06,,0,,,,Myotomy of sigmoid colon,จริง,
4692,Y,E,B,-,4,41,0,0,,06,,0,,,,Myotomy of colon NEC,จริง,
4693,Y,E,B,D,4,48,0,0,,06,,0,,,,Revise sm bowel anastom,จริง,
4694,Y,E,B,D,5,52,0,0,,06,,0,,,,Revise lg bowel anastom,จริง,
4695,P,U,B,-,0,0,0,0,,--,,0,,,,Local sm bowel perfusion,เท็จ,
4696,P,U,B,-,0,0,0,0,,--,,0,,,,Local lg bowel perfusion,เท็จ,
4697,Y,E,B,D,4,40,0,0,,06,,0,,,,Transplant of intestine,จริง,
4699,Y,E,B,-,4,40,0,0,,06,,0,,,,Intestinal op NEC,จริง,
4701,Y,E,B,-,4,41,0,0,,06,,0,,,,Lap appendectomy,จริง,
4709,Y,E,B,-,2,31,0,0,,06,,0,,,,Other appendectomy,จริง,
4711,Y,A,B,-,3,39,0,0,,06,13,0,,,,Lap incid appendectomy,จริง,
4719,Y,A,B,-,3,33,0,0,,06,13,0,,,,Other incid appendectomy,จริง,
472,Y,E,B,-,3,38,0,0,,06,,0,,,,Drain appendiceal absc,จริง,
4791,Y,E,B,D,3,33,0,0,,06,,0,,,,Appendicostomy,จริง,
4792,Y,E,B,D,3,32,0,0,,06,,0,,,,Close appendiceal fistul,จริง,
4799,Y,E,B,-,4,40,0,0,,06,,0,,,,Appendiceal ops NEC,จริง,
480,Y,E,B,D,3,32,0,0,,06,,0,,,,Proctotomy,จริง,
481,Y,E,B,D,4,48,0,0,,06,,0,,,,Proctostomy,จริง,
4821,Y,E,B,-,0,0,0,0,,06,,0,,,,Transab proctosigmoidosc,จริง,
4822,N,U,B,-,0,0,0,0,,--,,0,,,,Proctosigmoidosc thru st,จริง,
4823,N,U,B,-,0,0,0,0,,--,,0,,,,Rigid proctosigmoidoscpy,จริง,
4824,N,U,B,-,0,0,0,0,,--,,0,,,,Closed rectal biopsy,จริง,
4825,Y,N,B,-,2,29,0,0,,06,,0,,,,Open rectal biopsy,จริง,
4826,P,U,B,-,0,0,0,0,,--,,0,,,,Perirectal tissue biopsy,จริง,
